Player,Team,Pos,season,target,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25
Chuck Hayes,HOU,C,2010,0,10.069058,5.689777,7.712582,9.677627,2.1062832,9.514462,4.8006926,2.8264933,3.6011276,4.1542745,3.4937494,5.7710657,5.5303717,6.7424045,6.0036798,4.2021236,9.3304,5.0491858,6.652787,2.6360412,5.6941853,5.9296303,4.803005,5.5937715,4.088392
Chucky Atkins,DET,PG,2010,0,10.13525,5.9189234,9.05809,9.738756,2.1684413,10.553232,3.170916,3.484801,3.660534,4.2773542,3.0443459,5.4977403,5.6961856,6.5400977,5.9235635,4.1414785,9.331764,5.2723804,6.7151732,2.49676,5.715056,5.983218,4.6091194,5.5278797,4.0385118
Coby Karl,2TM,SG,2010,0,10.080215,5.8604684,9.241164,9.699202,2.1590376,10.684143,3.5019617,3.5052576,3.0557952,4.4264855,2.9253366,5.4725924,5.6080422,6.46277,5.9056215,4.140829,9.313534,5.2223105,6.642202,2.5208886,5.7111273,5.9757304,4.609489,5.5324855,4.0530715
Corey Brewer,MIN,SG,2010,0,10.07868,5.785917,7.6685357,9.827788,2.1940882,10.521842,3.0667908,3.0295813,4.396988,4.2031846,3.261256,5.657193,5.7544403,6.6800113,6.0188465,4.220043,9.367008,5.231206,6.748028,2.533833,5.705715,5.9362717,4.6626434,5.523152,4.0320487
Corey Maggette,GSW,PF,2010,0,10.0007715,5.6387863,6.5867,9.892632,2.231306,10.33971,2.7560978,2.823087,4.2136497,4.372941,3.394814,5.738719,5.7655725,6.726429,5.9990582,4.3040075,9.357846,5.1649284,6.70332,2.5309715,5.719782,5.9304643,4.6779404,5.53586,4.03698
Courtney Lee,NJN,SG,2010,0,10.084248,5.8003635,7.829082,9.810749,2.1908245,10.443506,3.0971644,3.0923965,4.3671293,4.181075,3.2448587,5.6401987,5.7387047,6.664578,6.0183616,4.2010303,9.369269,5.22142,6.745162,2.5400715,5.710377,5.935868,4.6756997,5.5260315,4.0329676
Craig Smith,LAC,PF,2010,0,10.127875,5.799201,8.325594,9.664692,2.0946636,9.75065,4.758273,2.9479108,3.9523509,4.023859,3.409518,5.7183156,5.568101,6.7255864,6.0269904,4.15543,9.3445425,5.122901,6.7076,2.6235979,5.684974,5.9325657,4.7745876,5.574643,4.075967
D.J. Augustin,CHA,PG,2010,0,10.007788,5.7343946,8.23772,9.779234,2.2049258,10.585258,2.9332774,3.3763537,2.8128605,4.6370487,3.0267735,5.5282435,5.6456738,6.4944577,5.8592553,4.229579,9.298286,5.183471,6.601451,2.49042,5.728701,5.985927,4.5982785,5.5427456,4.0529785
D.J. Mbenga,LAL,C,2010,0,10.1008215,5.7990036,9.177845,9.587145,2.0693092,10.011486,5.1493435,3.1799026,2.6307714,4.332357,3.1782956,5.6105194,5.455401,6.5722203,5.910037,4.1457834,9.281178,5.1148705,6.596475,2.5995083,5.6800404,5.9721084,4.7008953,5.585807,4.099117
D.J. White,OKC,PF,2010,0,10.104172,5.791043,9.002762,9.585095,2.063997,9.86735,5.283361,3.0886195,2.9885406,4.206126,3.2452257,5.65167,5.452533,6.615971,5.9635754,4.134906,9.303915,5.0906796,6.620734,2.6317632,5.6779594,5.949303,4.7505603,5.586747,4.097925
DaJuan Summers,DET,SF,2010,0,10.066536,5.8695464,9.3749,9.664718,2.1503997,10.70696,3.7169564,3.4864998,3.6448815,4.198282,2.8679678,5.475665,5.5668154,6.4513736,6.024304,4.072984,9.368563,5.173799,6.669341,2.598983,5.7109785,5.9181185,4.7043757,5.5234327,4.0464187
Daequan Cook,MIA,SG,2010,0,10.074112,5.8258543,9.116348,9.705879,2.1536617,10.661488,3.57336,3.474145,2.3856864,4.638268,2.968352,5.48375,5.600694,6.466003,5.8093266,4.197516,9.262955,5.2314677,6.594606,2.4756575,5.7070336,6.0179334,4.5498776,5.549221,4.0670977
Dahntay Jones,IND,SF,2010,0,10.040042,5.7444816,7.7736,9.815013,2.202866,10.489978,2.9660013,3.156373,3.6532865,4.421635,3.1868958,5.613399,5.708946,6.608711,5.9394917,4.2380366,9.33269,5.2018466,6.67696,2.5110426,5.7179914,5.960917,4.634667,5.5354266,4.04278
Damien Wilkins,MIN,SF,2010,0,10.112333,5.8480644,8.326177,9.759599,2.1662729,10.352117,3.4215872,3.1869912,4.2650437,4.119816,3.208781,5.6105347,5.6969748,6.6405153,6.017463,4.1595893,9.366805,5.2176466,6.743267,2.5544636,5.707456,5.9386005,4.690027,5.53159,4.0389547
Dan Gadzuric,MIL,C,2010,0,10.126459,5.8276124,9.105809,9.594898,2.0753148,9.795373,4.993642,3.2065442,2.9922879,4.218309,3.2456844,5.6184435,5.4838433,6.605047,5.930508,4.128298,9.298823,5.116559,6.631914,2.6021118,5.6897335,5.9683065,4.7284417,5.587059,4.092145
Daniel Gibson,CLE,PG,2010,0,9.959618,5.649393,8.044557,9.768678,2.1971383,10.658039,3.2230244,3.2863457,2.0212898,4.8851767,3.0163753,5.545769,5.5864305,6.4679217,5.7882156,4.283926,9.252824,5.1475797,6.5189667,2.4795055,5.7220683,6.0054126,4.5647726,5.559528,4.0732584
Danilo Gallinari,NYK,SF,2010,0,10.026316,5.6432776,6.4913173,9.939439,2.205678,11.068778,3.0555415,2.5556443,3.8669138,4.5776505,3.3948894,5.78449,5.8336678,6.778732,5.930452,4.4046407,9.299805,5.296358,6.7076874,2.45581,5.6665983,5.9760084,4.519017,5.520801,4.0431986
Danny Granger,IND,SF,2010,0,9.967798,5.541934,5.7920904,9.944866,2.2357404,10.483273,2.8311195,2.5348969,3.9239872,4.5606236,3.5081904,5.8275886,5.7881207,6.7920146,5.960552,4.404106,9.3244095,5.1681657,6.6723385,2.5057344,5.7028623,5.9434423,4.6267905,5.541245,4.0470943
Danny Green,CLE,SG,2010,0,9.986521,5.7616773,9.531819,9.633899,2.1240766,11.278327,4.34892,3.3789277,2.2096376,4.636886,2.699768,5.462212,5.4631157,6.3559947,5.915959,4.149635,9.28864,5.1641493,6.535036,2.5763514,5.678503,5.949283,4.599707,5.5308414,4.0776353
Dante Cunningham,POR,PF,2010,0,10.061306,5.746863,8.86431,9.583783,2.0743155,9.908544,5.2442856,3.0743217,3.0331597,4.206944,3.1989615,5.652982,5.42397,6.590384,5.998648,4.126695,9.321032,5.0468087,6.601608,2.6626596,5.6839166,5.923885,4.787686,5.584725,4.097123
Darius Songaila,NOH,C,2010,0,10.102556,5.802186,8.339337,9.74169,2.1371677,10.441592,3.9342384,3.0693226,3.4663806,4.339088,3.2335532,5.6406803,5.653433,6.646855,5.9307446,4.220052,9.307745,5.223077,6.68163,2.5262961,5.685188,5.975682,4.6270328,5.549462,4.062197
Darko Miličić,2TM,C,2010,0,10.1344795,5.804501,8.313103,9.672015,2.0918915,9.827958,4.78376,2.9152133,3.9684432,4.0327044,3.4140933,5.7248764,5.581346,6.7360435,6.0230308,4.165575,9.340066,5.1417623,6.714033,2.614742,5.6785645,5.9371667,4.7568154,5.5718455,4.075492
Darnell Jackson,2TM,PF,2010,0,10.130266,5.9126463,9.891093,9.617347,2.0939283,10.731912,4.465957,3.454813,2.6570733,4.4055233,2.9174278,5.475005,5.5389166,6.464694,5.881252,4.1193447,9.2804165,5.245714,6.6294627,2.532482,5.678294,5.9940586,4.5827026,5.544788,4.0741744
Darrell Arthur,MEM,PF,2010,0,10.114958,5.8384104,9.19185,9.596853,2.0845869,9.921877,4.852673,3.2459657,3.2535963,4.150647,3.171511,5.596913,5.4869723,6.578868,5.977847,4.101229,9.324677,5.114218,6.646661,2.6222594,5.6925845,5.9449415,4.749216,5.573915,4.083013
Darren Collison,NOH,PG,2010,4,10.014371,5.688213,7.0455475,9.899494,2.2256432,10.858288,2.673379,2.9071934,3.9144194,4.4965725,3.2476137,5.6791205,5.7935314,6.672578,5.951612,4.315271,9.331619,5.2508903,6.700544,2.4821186,5.7015896,5.9589906,4.5798874,5.5179687,4.03336
David Andersen,HOU,C,2010,0,10.007165,5.7692113,9.031462,9.646202,2.1396863,10.640623,4.1353517,3.32563,3.3063302,4.2830305,2.8942513,5.528788,5.492106,6.4547253,6.033095,4.100132,9.359436,5.0966578,6.611946,2.6388314,5.704567,5.900445,4.7435846,5.5384445,4.063355
David Lee,NYK,C,2010,0,9.999906,5.5279746,6.1573033,9.775375,2.1469958,9.2197485,4.4602404,2.4411292,4.0637712,4.1577854,3.7626634,5.9248486,5.5876126,6.8787026,6.049488,4.295772,9.3492565,4.9858427,6.6633983,2.653635,5.701787,5.901697,4.854914,5.6014543,4.0858707
David West,NOH,PF,2010,0,10.000876,5.5330057,6.189544,9.775848,2.1485925,9.240868,4.428963,2.4623652,4.0291057,4.178394,3.744727,5.91526,5.5887117,6.868708,6.0421457,4.296301,9.346827,4.9901986,6.659544,2.6483681,5.702781,5.90438,4.846974,5.600446,4.0853734
DeAndre Jordan,LAC,C,2010,0,10.1394615,5.8122406,8.52246,9.647534,2.0747712,9.893525,5.05382,2.9092898,3.7970843,4.045387,3.3865511,5.720235,5.553811,6.724415,6.017228,4.1596513,9.330696,5.143177,6.7023754,2.6206832,5.6691794,5.93983,4.7496853,5.57394,4.081888
DeJuan Blair,SAS,PF,2010,5,10.048941,5.639058,7.685404,9.647335,2.0809934,9.494738,5.311021,2.718011,3.127821,4.2575083,3.5167403,5.804445,5.4680247,6.7459745,5.974567,4.22858,9.301446,5.016448,6.6037602,2.6479805,5.6799273,5.9367237,4.7986875,5.6091785,4.1076536
DeMar DeRozan,TOR,SG,2010,0,10.021828,5.7463703,8.392637,9.727047,2.1706917,10.485489,3.5580208,3.2623606,3.222168,4.423408,3.0539076,5.568311,5.5899224,6.5258493,5.9509573,4.182249,9.329588,5.142609,6.623234,2.5622842,5.7144837,5.94451,4.6769867,5.5449615,4.0585265
DeMarre Carroll,MEM,SF,2010,0,10.067701,5.823451,9.248697,9.6122,2.11025,10.300468,4.5086026,3.3192308,3.4155412,4.159612,3.006864,5.5503263,5.486594,6.5077085,6.0270576,4.079181,9.353584,5.1061773,6.6410775,2.6416025,5.699215,5.913895,4.759576,5.5518966,4.0700603
DeSagana Diop,CHA,C,2010,0,10.119228,5.834091,9.308809,9.579416,2.0734313,9.8776,5.0246625,3.2657619,2.869927,4.2367563,3.179163,5.5909677,5.463298,6.568663,5.9303365,4.1131215,9.298632,5.1126037,6.619456,2.607701,5.690225,5.9654417,4.726846,5.584172,4.09286
DeShawn Stevenson,2TM,SG,2010,0,10.1314535,5.8985124,9.506269,9.676995,2.1229196,10.693794,3.9438143,3.459613,2.5954454,4.5123096,2.9894807,5.484598,5.60749,6.4940934,5.826006,4.170313,9.263959,5.275509,6.634571,2.4780316,5.6894627,6.022771,4.538992,5.5458035,4.0677147
Delonte West,CLE,SG,2010,0,9.961267,5.6347656,7.694169,9.818192,2.203185,10.858103,3.1223183,3.1248715,2.2841017,4.882933,3.0726414,5.593484,5.6476035,6.525391,5.8044105,4.3264484,9.254535,5.192397,6.55125,2.4614367,5.7061143,6.005545,4.530333,5.5474286,4.0665426
Derek Fisher,LAL,PG,2010,0,9.944265,5.5875726,7.0825286,9.848447,2.2244663,10.565337,2.8801346,3.0297093,2.6289487,4.816125,3.194214,5.6465697,5.6659565,6.5785494,5.8395495,4.3401136,9.277733,5.144947,6.563283,2.4817545,5.7223287,5.984724,4.5868354,5.5543523,4.0622735
Deron Williams,UTA,PG,2010,2,9.930574,5.482017,5.29112,9.995732,2.2642412,10.604273,2.460899,2.4661138,3.8192515,4.69376,3.52201,5.8465343,5.8198566,6.795949,5.9404263,4.4549766,9.31686,5.1659966,6.6532817,2.4843085,5.709105,5.9458165,4.598393,5.536747,4.0435166
Derrick Brown,CHA,SF,2010,0,10.012868,5.7947545,9.383851,9.635285,2.1421533,10.734676,4.032317,3.4869704,2.8467824,4.406921,2.8138068,5.468437,5.485862,6.3968005,5.96703,4.0981402,9.332963,5.120357,6.5856004,2.6030211,5.7101383,5.929989,4.694845,5.539754,4.065739
Derrick Rose,CHI,PG,2010,0,9.973465,5.5774965,6.1187906,9.939135,2.2438908,10.573942,2.5776234,2.6978562,3.8123534,4.5974355,3.410793,5.7674823,5.791026,6.7365785,5.937737,4.383798,9.321153,5.1867676,6.666359,2.4878867,5.7105417,5.9536557,4.605497,5.535109,4.042276
Desmond Mason,SAC,SF,2010,0,10.163775,5.908391,9.435261,9.60516,2.085969,9.931106,4.6555815,3.344403,3.384523,4.110195,3.180638,5.567232,5.5352564,6.5863442,5.954364,4.0898266,9.320895,5.169684,6.682174,2.5879679,5.694946,5.966369,4.714562,5.5686193,4.0752077
Devean George,GSW,SF,2010,0,10.068278,5.7884774,8.188487,9.77301,2.1833248,10.406424,3.18892,3.2491536,3.5346434,4.383004,3.1590273,5.5865,5.6760974,6.5886636,5.9288983,4.206223,9.327581,5.1991096,6.6722727,2.5174842,5.718005,5.9673033,4.643864,5.5425606,4.0480886
Devin Brown,2TM,SG,2010,0,10.065448,5.7992516,8.3166065,9.790055,2.1912527,10.631794,3.0062346,3.3083954,3.291658,4.491863,3.0929463,5.5530457,5.6995935,6.5572834,5.887707,4.2236123,9.309454,5.240427,6.6635823,2.4811985,5.71483,5.9879975,4.586116,5.534559,4.0453568
Devin Harris,NJN,PG,2010,0,10.007388,5.6651163,6.6466265,9.912956,2.2401338,10.578953,2.5298858,2.8638055,4.2817883,4.391622,3.3393135,5.7130075,5.802819,6.711133,5.993774,4.3066854,9.35832,5.209288,6.719675,2.5079892,5.7166257,5.9373126,4.6400337,5.522708,4.028546
Dirk Nowitzki,DAL,PF,2010,2,9.953535,5.462469,5.0357547,9.964065,2.2366216,10.191549,3.0005682,2.29874,4.0239954,4.555386,3.6891255,5.930628,5.7783213,6.8786116,5.982243,4.4523535,9.325632,5.1077075,6.6611733,2.5323114,5.7040825,5.9247913,4.6702576,5.5557365,4.0564547
Dominic McGuire,2TM,SF,2010,0,10.165367,5.9149165,9.596475,9.594168,2.0775251,10.048645,4.7688036,3.355518,3.1795604,4.159578,3.1407452,5.5531726,5.52378,6.566952,5.9362636,4.092223,9.308237,5.1835475,6.6696815,2.5804427,5.6879625,5.9743953,4.689412,5.567609,4.0788264
Donté Greene,SAC,SF,2010,0,10.077748,5.811994,8.293572,9.759153,2.1748471,10.450247,3.3160062,3.2173638,4.013239,4.2205796,3.1506374,5.5942807,5.672613,6.601015,5.999721,4.1688514,9.358819,5.1954017,6.707545,2.554571,5.712235,5.9384227,4.68497,5.53309,4.0421934
Dorell Wright,MIA,SF,2010,0,9.972259,5.6395516,7.5867543,9.813439,2.2027547,10.623307,3.1318736,3.1110651,2.5310435,4.783594,3.1390393,5.6140623,5.647267,6.55549,5.829785,4.3118825,9.270273,5.1690392,6.568236,2.4793212,5.713499,5.994856,4.5728836,5.5537653,4.0653157
Drew Gooden,2TM,C,2010,0,10.043917,5.61151,7.0123334,9.711077,2.1107292,9.367175,4.8947453,2.5908506,3.7420323,4.163306,3.6438425,5.8608365,5.542372,6.8212843,6.018791,4.253448,9.329829,5.0187078,6.651764,2.6471875,5.6890283,5.9205446,4.824001,5.602542,4.093592
Dwayne Jones,PHO,PF,2010,0,10.302073,6.1965733,11.623547,9.56092,2.0199263,12.200922,5.438326,3.470997,2.409807,4.44669,2.5510423,5.303487,5.6088243,6.361869,5.83947,4.079992,9.210982,5.589835,6.721937,2.4387825,5.579777,6.0488796,4.252071,5.4545493,4.07012
Dwight Howard,ORL,C,2010,1,10.027496,5.496825,6.0729313,9.742609,2.0829422,9.251665,5.525202,2.11004,3.6904938,4.214907,3.9034286,6.0323405,5.5436225,6.9738216,6.0210266,4.3573475,9.301665,4.999595,6.643237,2.6575656,5.653515,5.9216943,4.81889,5.620666,4.1142564
Dwyane Wade,MIA,SG,2010,1,9.973811,5.4682918,4.7185607,10.00087,2.253743,10.261703,2.6734242,2.2585726,4.1578317,4.582247,3.7272172,5.954683,5.817293,6.9058323,5.9863157,4.483363,9.33115,5.1117473,6.66763,2.5200517,5.712619,5.9187493,4.6578712,5.5507126,4.0492415
Earl Barron,NYK,C,2010,0,10.081269,5.665021,7.1914587,9.716131,2.100408,9.520056,4.93464,2.5664349,4.0643086,4.0661564,3.6447346,5.862291,5.579793,6.8471594,6.0425715,4.242536,9.338506,5.070444,6.6963167,2.6400034,5.675798,5.920824,4.8047442,5.590914,4.0865664
Earl Boykins,WAS,PG,2010,0,10.099251,5.869395,8.719752,9.760489,2.1854067,10.551806,3.0235045,3.428181,3.7432039,4.299347,3.0526633,5.516581,5.6972103,6.541874,5.9443603,4.15578,9.342727,5.2438445,6.7057505,2.5097096,5.7209,5.9671593,4.6286073,5.525536,4.0360575
Earl Clark,PHO,PF,2010,0,9.982494,5.767971,9.623555,9.60649,2.1275158,11.004118,4.321603,3.4758322,2.376115,4.5328784,2.6978233,5.445642,5.429881,6.337772,5.9500628,4.103314,9.312988,5.1132565,6.536499,2.6117392,5.696247,5.929021,4.6663084,5.537132,4.0762215
Earl Watson,IND,PG,2010,0,10.030025,5.7273803,7.506827,9.858884,2.2182586,10.687496,2.7105675,3.0940487,3.6733313,4.494857,3.1937392,5.6251554,5.7570524,6.6237116,5.9237967,4.2763114,9.325297,5.2370763,6.6842604,2.4816103,5.713361,5.9704914,4.591136,5.526465,4.0370927
Eddie House,2TM,PG,2010,0,10.05517,5.7871246,8.418456,9.774469,2.1888347,10.602946,3.0621026,3.3575702,2.968379,4.569761,3.064139,5.5361285,5.6705937,6.5283074,5.8570113,4.2258773,9.294469,5.2248526,6.6326365,2.4772527,5.7183127,5.997006,4.5790467,5.541428,4.0519423
Eddy Curry,NYK,C,2010,0,10.156539,5.926083,9.721325,9.607348,2.0877008,10.315954,4.5748205,3.4066002,3.165011,4.2043624,3.050824,5.520221,5.5407968,6.530853,5.934346,4.0918694,9.309273,5.210706,6.66957,2.5670662,5.6863956,5.9747744,4.6589923,5.554589,4.072288
Eduardo Nájera,2TM,PF,2010,0,10.118961,5.863039,8.973546,9.686893,2.1378036,10.196397,3.8235753,3.3791387,3.3135695,4.2871833,3.132502,5.5489383,5.6070304,6.563051,5.9171133,4.1444917,9.316171,5.194981,6.6701236,2.5373316,5.710263,5.9785514,4.662406,5.5551896,4.0610766
Elton Brand,PHI,PF,2010,0,10.060613,5.657448,7.167647,9.721564,2.123677,9.426144,4.582134,2.6892877,4.069316,4.076525,3.6006315,5.8272376,5.576685,6.807143,6.0451455,4.223842,9.351896,5.0431194,6.6861906,2.6442027,5.696963,5.9129505,4.82842,5.589949,4.080375
Emeka Okafor,NOH,C,2010,0,10.049295,5.6059337,6.983532,9.7008915,2.099821,9.282059,5.0939736,2.5377834,3.7483473,4.1337833,3.6852186,5.8834715,5.5300665,6.8433533,6.0259833,4.2545404,9.328758,5.0088573,6.653218,2.6577542,5.6840725,5.918299,4.8369427,5.607778,4.0981
Eric Gordon,LAC,SG,2010,0,10.006949,5.6639595,6.8146086,9.898085,2.2329485,10.564689,2.622293,2.8975453,4.1007986,4.4282565,3.3237221,5.705838,5.781532,6.697703,5.977005,4.3066154,9.34833,5.20232,6.7023473,2.5074074,5.7153807,5.9429135,4.6360593,5.527665,4.0337367
Eric Maynor,2TM,PG,2010,0,9.952135,5.705503,8.874177,9.679192,2.1786368,10.700512,3.551583,3.4891746,2.3638797,4.6488643,2.8133268,5.4668384,5.4907045,6.367511,5.9038115,4.1568193,9.30868,5.091099,6.527066,2.5723472,5.727507,5.9447536,4.663946,5.545173,4.068606
Erick Dampier,DAL,C,2010,0,10.061971,5.6445336,7.6735196,9.65091,2.071758,9.553246,5.4345117,2.6559613,3.1127963,4.2639155,3.5454283,5.8221035,5.4785724,6.7692423,5.9663525,4.2435513,9.29222,5.0368977,6.610547,2.6385896,5.6697607,5.944562,4.778836,5.609175,4.109958
Ersan İlyasova,MIL,PF,2010,0,10.026767,5.628181,7.2246265,9.740408,2.1378782,9.7609415,4.349411,2.7626803,3.379215,4.348711,3.4836001,5.7811775,5.5753264,6.737886,5.96061,4.268236,9.312022,5.0679574,6.627939,2.5947812,5.69659,5.9439607,4.7459726,5.58729,4.084436
Etan Thomas,OKC,C,2010,0,10.092202,5.7931666,9.177919,9.578677,2.074397,9.894031,5.0955777,3.2232358,2.6715055,4.303839,3.1735792,5.602688,5.440022,6.560224,5.9228435,4.1291494,9.291293,5.0883703,6.592267,2.6144347,5.6893954,5.9627204,4.729981,5.5883617,4.0984716
Fabricio Oberto,WAS,C,2010,0,10.147857,5.870123,9.261677,9.593272,2.0804007,9.743835,4.8407774,3.287101,3.2813396,4.1179886,3.234168,5.59671,5.5026684,6.602059,5.9552593,4.0970745,9.317981,5.127307,6.6621094,2.6064847,5.6970706,5.9612083,4.745589,5.580876,4.083465
Francisco Elson,2TM,C,2010,0,10.1611395,5.9267507,9.775791,9.604354,2.0837088,10.320303,4.618359,3.41995,2.9314506,4.2702007,3.0518794,5.514062,5.537743,6.5250435,5.899835,4.1044874,9.291318,5.220966,6.655976,2.549952,5.6842923,5.9908233,4.6333694,5.5586042,4.076721
Francisco García,SAC,SG,2010,0,10.097415,5.851517,8.597014,9.749351,2.1749039,10.446149,3.2384417,3.3435655,3.8187394,4.252435,3.1047916,5.5510416,5.6767416,6.569841,5.966877,4.156071,9.348448,5.2185636,6.704576,2.5328844,5.716973,5.955441,4.6593366,5.5323787,4.040961
Garrett Temple,3TM,SG,2010,0,10.00134,5.806976,9.554015,9.631154,2.1416106,11.036485,4.0514164,3.477378,3.071003,4.353805,2.7064025,5.448902,5.481699,6.3652434,6.0214653,4.0749493,9.3544235,5.1324553,6.5981245,2.6265457,5.7005343,5.903659,4.697984,5.5204983,4.0586843
George Hill,SAS,PG,2010,0,9.926011,5.538363,6.548499,9.884235,2.2374237,10.530038,2.7895396,2.8755603,2.8629084,4.8112764,3.2828686,5.702008,5.690812,6.628827,5.8620005,4.3733883,9.286321,5.129635,6.5716558,2.4883308,5.722541,5.9724226,4.600715,5.554122,4.060175
Gerald Henderson,CHA,SG,2010,0,10.013471,5.8043613,9.526163,9.621863,2.137644,10.772378,4.0941334,3.5123172,2.833962,4.3944387,2.7777112,5.4545307,5.4721346,6.3791714,5.975321,4.084085,9.335682,5.1190615,6.583237,2.6113107,5.708591,5.925158,4.697767,5.5372453,4.066106
Gerald Wallace,CHA,SF,2010,0,9.9734955,5.4962273,5.96489,9.8102045,2.1697829,9.430783,4.131431,2.4595735,3.741057,4.3441176,3.7106786,5.9072585,5.607384,6.846156,6.001279,4.338149,9.329731,4.9980755,6.6297483,2.618431,5.7073627,5.9164786,4.8034625,5.5971937,4.084251
Gilbert Arenas,WAS,PG,2010,0,9.997773,5.632085,6.3550425,9.93527,2.2415555,10.633745,2.5682323,2.736451,4.293572,4.4282866,3.3932261,5.7527776,5.8182926,6.746001,5.9923244,4.3408365,9.351889,5.2137256,6.719019,2.5026522,5.7089615,5.9380136,4.6267753,5.52298,4.0305
Glen Davis,BOS,PF,2010,0,10.075057,5.7435083,8.720596,9.594776,2.0802803,9.669759,5.1126885,3.1054718,2.8246908,4.274261,3.281973,5.6588335,5.439925,6.6107755,5.941695,4.1496816,9.299519,5.0487356,6.5926423,2.6314232,5.694038,5.9514766,4.7698774,5.5979915,4.1010327
Goran Dragić,PHO,PG,2010,0,9.983047,5.680494,7.930668,9.791852,2.2030246,10.654568,3.014269,3.2346425,2.6796815,4.708643,3.0618608,5.570432,5.63613,6.516348,5.857411,4.2670784,9.288163,5.1693535,6.580138,2.4952075,5.719429,5.981833,4.5907874,5.5455947,4.059483
Grant Hill,PHO,SF,2010,0,9.942537,5.557602,6.668429,9.864174,2.2252886,10.448159,2.9506333,2.8805656,2.934379,4.742787,3.2985065,5.7059803,5.6765304,6.638125,5.877531,4.35465,9.292014,5.1229343,6.5809526,2.5027559,5.7204213,5.9674187,4.620795,5.557222,4.0621243
Greg Oden,POR,C,2010,0,10.0281725,5.5722938,6.945224,9.684142,2.100031,9.139465,5.163176,2.5593424,3.514836,4.1855283,3.6911747,5.884119,5.4894967,6.8259177,6.0107756,4.2551737,9.3218355,4.964297,6.619133,2.6699934,5.6925697,5.917123,4.8592734,5.619294,4.1059384
Hakim Warrick,2TM,PF,2010,0,10.047326,5.6576166,7.5443377,9.686294,2.1153288,9.490131,4.7062755,2.8219626,3.4659784,4.2204595,3.4961438,5.774255,5.5235643,6.7339053,5.988262,4.2175436,9.324282,5.031567,6.6322317,2.6326435,5.69958,5.9316483,4.8021603,5.597463,4.090555
Hamed Haddadi,MEM,C,2010,0,10.142777,5.8704996,9.409103,9.58366,2.070458,9.939936,4.9927588,3.26857,3.1113558,4.166199,3.176995,5.587159,5.489071,6.5814424,5.9486766,4.101462,9.308065,5.1424108,6.6494203,2.604497,5.685497,5.9634433,4.71973,5.5765195,4.086754
Hasheem Thabeet,MEM,C,2010,0,10.105909,5.7907677,8.893338,9.592033,2.0610619,9.9299135,5.350865,3.004946,3.3092408,4.1199255,3.265533,5.6777225,5.4638324,6.6439,6.0080295,4.1306815,9.321689,5.092744,6.6447015,2.6501684,5.6709404,5.931672,4.7696376,5.5807123,4.093985
Hedo Türkoğlu,TOR,SF,2010,0,9.986921,5.6441374,7.0369325,9.863111,2.2260973,10.503923,2.7682543,2.9934688,3.4389153,4.5801635,3.2563293,5.667669,5.7191496,6.6352043,5.9161024,4.3071427,9.318878,5.1701527,6.6395926,2.5005636,5.7218447,5.961179,4.6242185,5.541808,4.0470047
Henry Walker,2TM,SF,2010,0,10.043176,5.7644696,8.157164,9.798077,2.1979854,10.648494,2.96626,3.2806025,3.1352053,4.5621634,3.090672,5.5602775,5.690655,6.549874,5.8759813,4.2418017,9.302594,5.2248473,6.64189,2.4800982,5.7168746,5.9879127,4.5819373,5.536779,4.0482717
Hilton Armstrong,3TM,C,2010,0,10.154971,5.8918247,9.449124,9.596247,2.0783157,9.967938,4.8118944,3.3159606,3.1732109,4.165473,3.1719208,5.5720167,5.515377,6.57959,5.938696,4.100867,9.308249,5.1641974,6.6622972,2.5875216,5.689337,5.9711585,4.703893,5.572412,4.081513
Ian Mahinmi,SAS,C,2010,0,10.097927,5.776554,9.020798,9.581353,2.0542963,9.988218,5.4602456,3.0368416,2.7575521,4.2787533,3.2319317,5.659138,5.440758,6.612772,5.942856,4.1546946,9.286503,5.099864,6.602605,2.6239383,5.6669827,5.957956,4.72338,5.588,4.104213
Ime Udoka,SAC,SG,2010,0,10.12208,5.8801484,8.915452,9.708512,2.1526713,10.277902,3.547023,3.3952425,3.6675096,4.2182155,3.116242,5.541263,5.6416607,6.5660057,5.951995,4.1329317,9.338728,5.2099004,6.699088,2.5400527,5.7148833,5.964641,4.670282,5.5429997,4.049328
J.J. Barea,DAL,PG,2010,0,9.979665,5.6748595,7.8215213,9.815698,2.2099242,10.77791,2.938963,3.209193,2.6258037,4.7674813,3.0601006,5.572165,5.6638393,6.521395,5.8372865,4.29088,9.278482,5.1959085,6.582147,2.4716446,5.7154984,5.9936547,4.5567393,5.541178,4.0571203
J.J. Hickson,CLE,PF,2010,0,10.042633,5.6303144,7.693008,9.644433,2.0827649,9.461506,5.29362,2.7413714,2.981653,4.2988167,3.510779,5.797746,5.458667,6.7345233,5.9578996,4.232417,9.294396,5.008537,6.589615,2.643745,5.6832266,5.9418745,4.7950163,5.6126695,4.110133
